Epoch 682 : Train Loss 0.022185 , Train acc 0.022173, Valid acc 0.022335
Epoch 684 : Train Loss 0.022159 , Train acc 0.022160, Valid acc 0.022370
Epoch 686 : Train Loss 0.022162 , Train acc 0.022149, Valid acc 0.022354
Epoch 688 : Train Loss 0.022151 , Train acc 0.022154, Valid acc 0.022329
Epoch 690 : Train Loss 0.022147 , Train acc 0.022142, Valid acc 0.022294
Epoch 692 : Train Loss 0.022132 , Train acc 0.022127, Valid acc 0.022327
Epoch 694 : Train Loss 0.022127 , Train acc 0.022126, Valid acc 0.022298
Epoch 696 : Train Loss 0.022123 , Train acc 0.022123, Valid acc 0.022246
Epoch 698 : Train Loss 0.022107 , Train acc 0.022106, Valid acc 0.022247
Epoch 700 : Train Loss 0.022100 , Train acc 0.022092, Valid acc 0.022262
Epoch 702 : Train Loss 0.022093 , Train acc 0.022084, Valid acc 0.022176
Epoch 704 : Train Loss 0.022089 , Train acc 0.022092, Valid acc 0.022224
Epoch 706 : Train Loss 0.022079 , Train acc 0.022067, Valid acc 0.022295
Epoch 708 : Train Loss 0.022076 , Train acc 0.022058, Valid acc 0.022171
Epoch 710 : Train Loss 0.022062 , Train acc 0.022065, Valid acc 0.022235
Epoch 712 : Train Loss 0.022062 , Train acc 0.022045, Valid acc 0.022335
Epoch 714 : Train Loss 0.022049 , Train acc 0.022036, Valid acc 0.022235
Epoch 716 : Train Loss 0.022041 , Train acc 0.022050, Valid acc 0.022240
Epoch 718 : Train Loss 0.022033 , Train acc 0.022035, Valid acc 0.022265
Epoch 720 : Train Loss 0.022048 , Train acc 0.022020, Valid acc 0.022239
Epoch 722 : Train Loss 0.022020 , Train acc 0.022014, Valid acc 0.022152
Epoch 724 : Train Loss 0.022016 , Train acc 0.022023, Valid acc 0.022164
Epoch 726 : Train Loss 0.022015 , Train acc 0.022001, Valid acc 0.022177
Epoch 728 : Train Loss 0.021998 , Train acc 0.021991, Valid acc 0.022179
Epoch 730 : Train Loss 0.021986 , Train acc 0.021985, Valid acc 0.022194
Epoch 732 : Train Loss 0.021986 , Train acc 0.021980, Valid acc 0.022080
Epoch 734 : Train Loss 0.021980 , Train acc 0.021996, Valid acc 0.022330
Epoch 736 : Train Loss 0.021966 , Train acc 0.021961, Valid acc 0.022097
Epoch 738 : Train Loss 0.021968 , Train acc 0.021971, Valid acc 0.022048
Epoch 740 : Train Loss 0.021954 , Train acc 0.021951, Valid acc 0.022109
Epoch 742 : Train Loss 0.021950 , Train acc 0.021937, Valid acc 0.022082
Epoch 744 : Train Loss 0.021939 , Train acc 0.021945, Valid acc 0.022175
Epoch 746 : Train Loss 0.021939 , Train acc 0.021957, Valid acc 0.022163
Epoch 748 : Train Loss 0.021922 , Train acc 0.021926, Valid acc 0.022109
Epoch 750 : Train Loss 0.021926 , Train acc 0.021924, Valid acc 0.022158
Epoch 752 : Train Loss 0.021917 , Train acc 0.021920, Valid acc 0.022170
Epoch 754 : Train Loss 0.021906 , Train acc 0.021902, Valid acc 0.022095
Epoch 756 : Train Loss 0.021911 , Train acc 0.021892, Valid acc 0.022105
Epoch 758 : Train Loss 0.021903 , Train acc 0.021890, Valid acc 0.022138
Epoch 760 : Train Loss 0.021887 , Train acc 0.021892, Valid acc 0.022129
Epoch 762 : Train Loss 0.021873 , Train acc 0.021865, Valid acc 0.022069
Epoch 764 : Train Loss 0.021881 , Train acc 0.021869, Valid acc 0.022034
Epoch 766 : Train Loss 0.021881 , Train acc 0.021866, Valid acc 0.022070
Epoch 768 : Train Loss 0.021855 , Train acc 0.021848, Valid acc 0.021957
Epoch 770 : Train Loss 0.021854 , Train acc 0.021847, Valid acc 0.021989
Epoch 772 : Train Loss 0.021842 , Train acc 0.021844, Valid acc 0.021970
Epoch 774 : Train Loss 0.021832 , Train acc 0.021828, Valid acc 0.022050
Epoch 776 : Train Loss 0.021834 , Train acc 0.021824, Valid acc 0.022037
Epoch 778 : Train Loss 0.021828 , Train acc 0.021823, Valid acc 0.022084
Epoch 780 : Train Loss 0.021819 , Train acc 0.021821, Valid acc 0.021990
Epoch 782 : Train Loss 0.021807 , Train acc 0.021811, Valid acc 0.022030
Epoch 784 : Train Loss 0.021812 , Train acc 0.021809, Valid acc 0.022032
Epoch 786 : Train Loss 0.021799 , Train acc 0.021799, Valid acc 0.021955
Epoch 788 : Train Loss 0.021798 , Train acc 0.021794, Valid acc 0.022012
Epoch 790 : Train Loss 0.021800 , Train acc 0.021781, Valid acc 0.021947
Epoch 792 : Train Loss 0.021777 , Train acc 0.021768, Valid acc 0.021967
Epoch 794 : Train Loss 0.021779 , Train acc 0.021779, Valid acc 0.022057
Epoch 796 : Train Loss 0.021769 , Train acc 0.021767, Valid acc 0.021955
Epoch 798 : Train Loss 0.021756 , Train acc 0.021746, Valid acc 0.021901
Epoch 800 : Train Loss 0.021760 , Train acc 0.021756, Valid acc 0.021982
Epoch 802 : Train Loss 0.021755 , Train acc 0.021740, Valid acc 0.021871
Epoch 804 : Train Loss 0.021738 , Train acc 0.021738, Valid acc 0.021909
Epoch 806 : Train Loss 0.021745 , Train acc 0.021728, Valid acc 0.021919
Epoch 808 : Train Loss 0.021744 , Train acc 0.021721, Valid acc 0.021953
Epoch 810 : Train Loss 0.021727 , Train acc 0.021724, Valid acc 0.021939
Epoch 812 : Train Loss 0.021713 , Train acc 0.021710, Valid acc 0.021855
Epoch 814 : Train Loss 0.021717 , Train acc 0.021704, Valid acc 0.021942
Epoch 816 : Train Loss 0.021718 , Train acc 0.021708, Valid acc 0.021866
Epoch 818 : Train Loss 0.021702 , Train acc 0.021696, Valid acc 0.021936
Epoch 820 : Train Loss 0.021695 , Train acc 0.021685, Valid acc 0.021833
Epoch 822 : Train Loss 0.021685 , Train acc 0.021682, Valid acc 0.021775
Epoch 824 : Train Loss 0.021674 , Train acc 0.021683, Valid acc 0.021871
Epoch 826 : Train Loss 0.021669 , Train acc 0.021662, Valid acc 0.021871
Epoch 828 : Train Loss 0.021662 , Train acc 0.021664, Valid acc 0.021823
Epoch 830 : Train Loss 0.021653 , Train acc 0.021647, Valid acc 0.021755
Epoch 832 : Train Loss 0.021653 , Train acc 0.021647, Valid acc 0.021764
Epoch 834 : Train Loss 0.021644 , Train acc 0.021631, Valid acc 0.021865
Epoch 836 : Train Loss 0.021642 , Train acc 0.021637, Valid acc 0.021737
Epoch 838 : Train Loss 0.021639 , Train acc 0.021657, Valid acc 0.021884
Epoch 840 : Train Loss 0.021644 , Train acc 0.021631, Valid acc 0.021783
Epoch 842 : Train Loss 0.021634 , Train acc 0.021617, Valid acc 0.021825
Epoch 844 : Train Loss 0.021625 , Train acc 0.021621, Valid acc 0.021833
Epoch 846 : Train Loss 0.021626 , Train acc 0.021615, Valid acc 0.021794
Epoch 848 : Train Loss 0.021603 , Train acc 0.021597, Valid acc 0.021775
Epoch 850 : Train Loss 0.021603 , Train acc 0.021611, Valid acc 0.021841
Epoch 852 : Train Loss 0.021595 , Train acc 0.021607, Valid acc 0.021865
Epoch 854 : Train Loss 0.021592 , Train acc 0.021584, Valid acc 0.021785
Epoch 856 : Train Loss 0.021585 , Train acc 0.021579, Valid acc 0.021821
Epoch 858 : Train Loss 0.021575 , Train acc 0.021571, Valid acc 0.021898
Epoch 860 : Train Loss 0.021575 , Train acc 0.021568, Valid acc 0.021784
Epoch 862 : Train Loss 0.021574 , Train acc 0.021573, Valid acc 0.021731
Epoch 864 : Train Loss 0.021552 , Train acc 0.021549, Valid acc 0.021752
Epoch 866 : Train Loss 0.021552 , Train acc 0.021540, Valid acc 0.021803
Epoch 868 : Train Loss 0.021556 , Train acc 0.021547, Valid acc 0.021735
Epoch 870 : Train Loss 0.021536 , Train acc 0.021536, Valid acc 0.021679
Epoch 872 : Train Loss 0.021541 , Train acc 0.021525, Valid acc 0.021622
Epoch 874 : Train Loss 0.021529 , Train acc 0.021515, Valid acc 0.021753
Epoch 876 : Train Loss 0.021526 , Train acc 0.021531, Valid acc 0.021753
Epoch 878 : Train Loss 0.021522 , Train acc 0.021523, Valid acc 0.021734
Epoch 880 : Train Loss 0.021517 , Train acc 0.021502, Valid acc 0.021790
Epoch 882 : Train Loss 0.021503 , Train acc 0.021499, Valid acc 0.021666
Epoch 884 : Train Loss 0.021497 , Train acc 0.021489, Valid acc 0.021641
Epoch 886 : Train Loss 0.021502 , Train acc 0.021495, Valid acc 0.021671
Epoch 888 : Train Loss 0.021494 , Train acc 0.021486, Valid acc 0.021691
Epoch 890 : Train Loss 0.021492 , Train acc 0.021480, Valid acc 0.021673
Epoch 892 : Train Loss 0.021475 , Train acc 0.021473, Valid acc 0.021656
Epoch 894 : Train Loss 0.021466 , Train acc 0.021465, Valid acc 0.021643
Epoch 896 : Train Loss 0.021476 , Train acc 0.021464, Valid acc 0.021681
Epoch 898 : Train Loss 0.021461 , Train acc 0.021445, Valid acc 0.021604
Epoch 900 : Train Loss 0.021461 , Train acc 0.021456, Valid acc 0.021658
Epoch 902 : Train Loss 0.021447 , Train acc 0.021443, Valid acc 0.021582
Epoch 904 : Train Loss 0.021437 , Train acc 0.021435, Valid acc 0.021660
Epoch 906 : Train Loss 0.021437 , Train acc 0.021429, Valid acc 0.021610
Epoch 908 : Train Loss 0.021436 , Train acc 0.021436, Valid acc 0.021663
Epoch 910 : Train Loss 0.021431 , Train acc 0.021425, Valid acc 0.021534
Epoch 912 : Train Loss 0.021428 , Train acc 0.021416, Valid acc 0.021647
Epoch 914 : Train Loss 0.021424 , Train acc 0.021427, Valid acc 0.021620
Epoch 916 : Train Loss 0.021417 , Train acc 0.021401, Valid acc 0.021571
Epoch 918 : Train Loss 0.021404 , Train acc 0.021416, Valid acc 0.021588
Epoch 920 : Train Loss 0.021393 , Train acc 0.021399, Valid acc 0.021538
Epoch 922 : Train Loss 0.021396 , Train acc 0.021388, Valid acc 0.021554
Epoch 924 : Train Loss 0.021395 , Train acc 0.021390, Valid acc 0.021630
Epoch 926 : Train Loss 0.021390 , Train acc 0.021376, Valid acc 0.021433
Epoch 928 : Train Loss 0.021377 , Train acc 0.021374, Valid acc 0.021557
Epoch 930 : Train Loss 0.021371 , Train acc 0.021376, Valid acc 0.021652
Epoch 932 : Train Loss 0.021368 , Train acc 0.021363, Valid acc 0.021555
Epoch 934 : Train Loss 0.021369 , Train acc 0.021369, Valid acc 0.021608
Epoch 936 : Train Loss 0.021365 , Train acc 0.021351, Valid acc 0.021515
Epoch 938 : Train Loss 0.021375 , Train acc 0.021371, Valid acc 0.021531
Epoch 940 : Train Loss 0.021347 , Train acc 0.021335, Valid acc 0.021558
Epoch 942 : Train Loss 0.021349 , Train acc 0.021347, Valid acc 0.021593
Epoch 944 : Train Loss 0.021336 , Train acc 0.021328, Valid acc 0.021544
Epoch 946 : Train Loss 0.021334 , Train acc 0.021315, Valid acc 0.021535
Epoch 948 : Train Loss 0.021318 , Train acc 0.021314, Valid acc 0.021452
Epoch 950 : Train Loss 0.021312 , Train acc 0.021313, Valid acc 0.021476
Epoch 952 : Train Loss 0.021314 , Train acc 0.021306, Valid acc 0.021590
Epoch 954 : Train Loss 0.021311 , Train acc 0.021300, Valid acc 0.021462
Epoch 956 : Train Loss 0.021302 , Train acc 0.021312, Valid acc 0.021444
Epoch 958 : Train Loss 0.021304 , Train acc 0.021288, Valid acc 0.021412
Epoch 960 : Train Loss 0.021295 , Train acc 0.021301, Valid acc 0.021452
Epoch 962 : Train Loss 0.021293 , Train acc 0.021283, Valid acc 0.021483
Epoch 964 : Train Loss 0.021282 , Train acc 0.021278, Valid acc 0.021514
Epoch 966 : Train Loss 0.021279 , Train acc 0.021278, Valid acc 0.021530
Epoch 968 : Train Loss 0.021279 , Train acc 0.021279, Valid acc 0.021467
Epoch 970 : Train Loss 0.021272 , Train acc 0.021272, Valid acc 0.021480
Epoch 972 : Train Loss 0.021273 , Train acc 0.021278, Valid acc 0.021430
Epoch 974 : Train Loss 0.021261 , Train acc 0.021264, Valid acc 0.021486
Epoch 976 : Train Loss 0.021250 , Train acc 0.021248, Valid acc 0.021560
Epoch 978 : Train Loss 0.021250 , Train acc 0.021245, Valid acc 0.021453
Epoch 980 : Train Loss 0.021242 , Train acc 0.021237, Valid acc 0.021404
Epoch 982 : Train Loss 0.021242 , Train acc 0.021233, Valid acc 0.021428
Epoch 984 : Train Loss 0.021232 , Train acc 0.021233, Valid acc 0.021390
Epoch 986 : Train Loss 0.021234 , Train acc 0.021218, Valid acc 0.021471
Epoch 988 : Train Loss 0.021217 , Train acc 0.021211, Valid acc 0.021423
Epoch 990 : Train Loss 0.021213 , Train acc 0.021234, Valid acc 0.021327
Epoch 992 : Train Loss 0.021226 , Train acc 0.021214, Valid acc 0.021422
Epoch 994 : Train Loss 0.021198 , Train acc 0.021200, Valid acc 0.021358
Epoch 996 : Train Loss 0.021205 , Train acc 0.021213, Valid acc 0.021461
Epoch 998 : Train Loss 0.021207 , Train acc 0.021192, Valid acc 0.021321
Epoch 1000 : Train Loss 0.021201 , Train acc 0.021195, Valid acc 0.021328
Epoch 1002 : Train Loss 0.021185 , Train acc 0.021181, Valid acc 0.021432
Epoch 1004 : Train Loss 0.021195 , Train acc 0.021182, Valid acc 0.021398
Epoch 1006 : Train Loss 0.021180 , Train acc 0.021189, Valid acc 0.021360
Epoch 1008 : Train Loss 0.021180 , Train acc 0.021176, Valid acc 0.021334
Epoch 1010 : Train Loss 0.021172 , Train acc 0.021179, Valid acc 0.021417
Epoch 1012 : Train Loss 0.021157 , Train acc 0.021158, Valid acc 0.021371
Epoch 1014 : Train Loss 0.021158 , Train acc 0.021157, Valid acc 0.021408
Epoch 1016 : Train Loss 0.021157 , Train acc 0.021152, Valid acc 0.021290
Epoch 1018 : Train Loss 0.021154 , Train acc 0.021143, Valid acc 0.021323
Epoch 1020 : Train Loss 0.021154 , Train acc 0.021140, Valid acc 0.021362
Epoch 1022 : Train Loss 0.021135 , Train acc 0.021143, Valid acc 0.021347
Epoch 1024 : Train Loss 0.021136 , Train acc 0.021153, Valid acc 0.021311
Epoch 1026 : Train Loss 0.021126 , Train acc 0.021122, Valid acc 0.021286
Epoch 1028 : Train Loss 0.021128 , Train acc 0.021116, Valid acc 0.021337
Epoch 1030 : Train Loss 0.021124 , Train acc 0.021117, Valid acc 0.021298
Epoch 1032 : Train Loss 0.021117 , Train acc 0.021122, Valid acc 0.021189
Epoch 1034 : Train Loss 0.021110 , Train acc 0.021116, Valid acc 0.021362
Epoch 1036 : Train Loss 0.021109 , Train acc 0.021102, Valid acc 0.021264
Epoch 1038 : Train Loss 0.021101 , Train acc 0.021121, Valid acc 0.021291
Epoch 1040 : Train Loss 0.021109 , Train acc 0.021097, Valid acc 0.021215
Epoch 1042 : Train Loss 0.021098 , Train acc 0.021103, Valid acc 0.021328
Epoch 1044 : Train Loss 0.021086 , Train acc 0.021087, Valid acc 0.021318
Epoch 1046 : Train Loss 0.021082 , Train acc 0.021087, Valid acc 0.021277
Epoch 1048 : Train Loss 0.021080 , Train acc 0.021081, Valid acc 0.021325
Epoch 1050 : Train Loss 0.021077 , Train acc 0.021067, Valid acc 0.021294
Epoch 1052 : Train Loss 0.021070 , Train acc 0.021062, Valid acc 0.021208
Epoch 1054 : Train Loss 0.021061 , Train acc 0.021062, Valid acc 0.021330
Epoch 1056 : Train Loss 0.021070 , Train acc 0.021067, Valid acc 0.021239
Epoch 1058 : Train Loss 0.021072 , Train acc 0.021049, Valid acc 0.021267
Epoch 1060 : Train Loss 0.021060 , Train acc 0.021058, Valid acc 0.021271
Epoch 1062 : Train Loss 0.021048 , Train acc 0.021048, Valid acc 0.021071
Epoch 1064 : Train Loss 0.021049 , Train acc 0.021059, Valid acc 0.021295
Epoch 1066 : Train Loss 0.021042 , Train acc 0.021026, Valid acc 0.021094
Epoch 1068 : Train Loss 0.021042 , Train acc 0.021047, Valid acc 0.021292
Epoch 1070 : Train Loss 0.021035 , Train acc 0.021026, Valid acc 0.021236
Epoch 1072 : Train Loss 0.021031 , Train acc 0.021015, Valid acc 0.021149
Epoch 1074 : Train Loss 0.021021 , Train acc 0.021020, Valid acc 0.021144
Epoch 1076 : Train Loss 0.021026 , Train acc 0.021033, Valid acc 0.021184
Epoch 1078 : Train Loss 0.021019 , Train acc 0.021033, Valid acc 0.021219
Epoch 1080 : Train Loss 0.021013 , Train acc 0.021007, Valid acc 0.021229
Epoch 1082 : Train Loss 0.021011 , Train acc 0.020999, Valid acc 0.021212
Epoch 1084 : Train Loss 0.021004 , Train acc 0.021007, Valid acc 0.021075
Epoch 1086 : Train Loss 0.020999 , Train acc 0.020986, Valid acc 0.021187
Epoch 1088 : Train Loss 0.021006 , Train acc 0.020988, Valid acc 0.021232
Epoch 1090 : Train Loss 0.020982 , Train acc 0.020976, Valid acc 0.021092
Epoch 1092 : Train Loss 0.020978 , Train acc 0.020972, Valid acc 0.021193
Epoch 1094 : Train Loss 0.020981 , Train acc 0.020968, Valid acc 0.021225
Epoch 1096 : Train Loss 0.020974 , Train acc 0.020985, Valid acc 0.021078
Epoch 1098 : Train Loss 0.020975 , Train acc 0.020961, Valid acc 0.021125
Epoch 1100 : Train Loss 0.020966 , Train acc 0.020963, Valid acc 0.021146
Epoch 1102 : Train Loss 0.020964 , Train acc 0.020964, Valid acc 0.021176
Epoch 1104 : Train Loss 0.020953 , Train acc 0.020944, Valid acc 0.021056
Epoch 1106 : Train Loss 0.020952 , Train acc 0.020946, Valid acc 0.021087
Epoch 1108 : Train Loss 0.020951 , Train acc 0.020943, Valid acc 0.021119
Epoch 1110 : Train Loss 0.020945 , Train acc 0.020947, Valid acc 0.021147
Epoch 1112 : Train Loss 0.020945 , Train acc 0.020925, Valid acc 0.021177
Epoch 1114 : Train Loss 0.020945 , Train acc 0.020931, Valid acc 0.021150
Epoch 1116 : Train Loss 0.020925 , Train acc 0.020927, Valid acc 0.021116
Epoch 1118 : Train Loss 0.020926 , Train acc 0.020918, Valid acc 0.021122
Epoch 1120 : Train Loss 0.020921 , Train acc 0.020910, Valid acc 0.021093
Epoch 1122 : Train Loss 0.020926 , Train acc 0.020913, Valid acc 0.021201
Epoch 1124 : Train Loss 0.020912 , Train acc 0.020920, Valid acc 0.021071
Epoch 1126 : Train Loss 0.020916 , Train acc 0.020906, Valid acc 0.021075
Epoch 1128 : Train Loss 0.020904 , Train acc 0.020914, Valid acc 0.021115
Epoch 1130 : Train Loss 0.020909 , Train acc 0.020904, Valid acc 0.021145
Epoch 1132 : Train Loss 0.020894 , Train acc 0.020901, Valid acc 0.021105
Epoch 1134 : Train Loss 0.020894 , Train acc 0.020887, Valid acc 0.021106
Epoch 1136 : Train Loss 0.020884 , Train acc 0.020880, Valid acc 0.021113
Epoch 1138 : Train Loss 0.020896 , Train acc 0.020893, Valid acc 0.021117
Epoch 1140 : Train Loss 0.020882 , Train acc 0.020883, Valid acc 0.021033
Epoch 1142 : Train Loss 0.020881 , Train acc 0.020882, Valid acc 0.021032
Epoch 1144 : Train Loss 0.020874 , Train acc 0.020863, Valid acc 0.021057
Epoch 1146 : Train Loss 0.020873 , Train acc 0.020862, Valid acc 0.021091
Epoch 1148 : Train Loss 0.020866 , Train acc 0.020854, Valid acc 0.021193
Epoch 1150 : Train Loss 0.020858 , Train acc 0.020865, Valid acc 0.021039
Epoch 1152 : Train Loss 0.020881 , Train acc 0.020868, Valid acc 0.021079
Epoch 1154 : Train Loss 0.020857 , Train acc 0.020857, Valid acc 0.021060
Epoch 1156 : Train Loss 0.020843 , Train acc 0.020847, Valid acc 0.020954
Epoch 1158 : Train Loss 0.020831 , Train acc 0.020833, Valid acc 0.020984
Epoch 1160 : Train Loss 0.020846 , Train acc 0.020829, Valid acc 0.020935
Epoch 1162 : Train Loss 0.020835 , Train acc 0.020827, Valid acc 0.020998
Epoch 1164 : Train Loss 0.020841 , Train acc 0.020839, Valid acc 0.021078
Epoch 1166 : Train Loss 0.020833 , Train acc 0.020825, Valid acc 0.021082
Epoch 1168 : Train Loss 0.020832 , Train acc 0.020817, Valid acc 0.020955
Epoch 1170 : Train Loss 0.020830 , Train acc 0.020813, Valid acc 0.020971
Epoch 1172 : Train Loss 0.020815 , Train acc 0.020806, Valid acc 0.020924
Epoch 1174 : Train Loss 0.020807 , Train acc 0.020803, Valid acc 0.021008
Epoch 1176 : Train Loss 0.020804 , Train acc 0.020787, Valid acc 0.021024
Epoch 1178 : Train Loss 0.020805 , Train acc 0.020811, Valid acc 0.020978
Epoch 1180 : Train Loss 0.020800 , Train acc 0.020790, Valid acc 0.020957
Epoch 1182 : Train Loss 0.020799 , Train acc 0.020788, Valid acc 0.020942
Epoch 1184 : Train Loss 0.020790 , Train acc 0.020785, Valid acc 0.020923
Epoch 1186 : Train Loss 0.020790 , Train acc 0.020780, Valid acc 0.020962
Epoch 1188 : Train Loss 0.020784 , Train acc 0.020792, Valid acc 0.021031
Epoch 1190 : Train Loss 0.020773 , Train acc 0.020767, Valid acc 0.021017
Epoch 1192 : Train Loss 0.020774 , Train acc 0.020787, Valid acc 0.021043
Epoch 1194 : Train Loss 0.020777 , Train acc 0.020771, Valid acc 0.020959
Epoch 1196 : Train Loss 0.020768 , Train acc 0.020765, Valid acc 0.020914
Epoch 1198 : Train Loss 0.020766 , Train acc 0.020759, Valid acc 0.020972
Epoch 1200 : Train Loss 0.020775 , Train acc 0.020764, Valid acc 0.020933
Epoch 1202 : Train Loss 0.020756 , Train acc 0.020751, Valid acc 0.020893
Epoch 1204 : Train Loss 0.020749 , Train acc 0.020742, Valid acc 0.020905
Epoch 1206 : Train Loss 0.020758 , Train acc 0.020745, Valid acc 0.020924
Epoch 1208 : Train Loss 0.020744 , Train acc 0.020747, Valid acc 0.021004
Epoch 1210 : Train Loss 0.020745 , Train acc 0.020728, Valid acc 0.020974
Epoch 1212 : Train Loss 0.020733 , Train acc 0.020735, Valid acc 0.020903
Epoch 1214 : Train Loss 0.020733 , Train acc 0.020727, Valid acc 0.020917
Epoch 1216 : Train Loss 0.020731 , Train acc 0.020717, Valid acc 0.020958
Epoch 1218 : Train Loss 0.020719 , Train acc 0.020713, Valid acc 0.020889
Epoch 1220 : Train Loss 0.020727 , Train acc 0.020711, Valid acc 0.020853
Epoch 1222 : Train Loss 0.020710 , Train acc 0.020718, Valid acc 0.020903
Epoch 1224 : Train Loss 0.020713 , Train acc 0.020717, Valid acc 0.020979
Epoch 1226 : Train Loss 0.020716 , Train acc 0.020707, Valid acc 0.020951
Epoch 1228 : Train Loss 0.020708 , Train acc 0.020716, Valid acc 0.020964
Epoch 1230 : Train Loss 0.020709 , Train acc 0.020694, Valid acc 0.020862
Epoch 1232 : Train Loss 0.020690 , Train acc 0.020681, Valid acc 0.020970
Epoch 1234 : Train Loss 0.020695 , Train acc 0.020680, Valid acc 0.020874
Epoch 1236 : Train Loss 0.020689 , Train acc 0.020682, Valid acc 0.020891
Epoch 1238 : Train Loss 0.020690 , Train acc 0.020692, Valid acc 0.020932
Epoch 1240 : Train Loss 0.020682 , Train acc 0.020683, Valid acc 0.020906
Epoch 1242 : Train Loss 0.020677 , Train acc 0.020671, Valid acc 0.020785
Epoch 1244 : Train Loss 0.020678 , Train acc 0.020667, Valid acc 0.020887
Epoch 1246 : Train Loss 0.020676 , Train acc 0.020677, Valid acc 0.020833
Epoch 1248 : Train Loss 0.020677 , Train acc 0.020663, Valid acc 0.020851
Epoch 1250 : Train Loss 0.020666 , Train acc 0.020668, Valid acc 0.020853
Epoch 1252 : Train Loss 0.020666 , Train acc 0.020657, Valid acc 0.020908
Epoch 1254 : Train Loss 0.020656 , Train acc 0.020659, Valid acc 0.020878
Epoch 1256 : Train Loss 0.020655 , Train acc 0.020641, Valid acc 0.020832
Epoch 1258 : Train Loss 0.020659 , Train acc 0.020649, Valid acc 0.020898
Epoch 1260 : Train Loss 0.020644 , Train acc 0.020640, Valid acc 0.020737
Epoch 1262 : Train Loss 0.020645 , Train acc 0.020632, Valid acc 0.020771
Epoch 1264 : Train Loss 0.020636 , Train acc 0.020634, Valid acc 0.020823
Epoch 1266 : Train Loss 0.020633 , Train acc 0.020633, Valid acc 0.020771
Epoch 1268 : Train Loss 0.020629 , Train acc 0.020655, Valid acc 0.020794
Epoch 1270 : Train Loss 0.020628 , Train acc 0.020619, Valid acc 0.020776
Epoch 1272 : Train Loss 0.020626 , Train acc 0.020623, Valid acc 0.020819
Epoch 1274 : Train Loss 0.020618 , Train acc 0.020615, Valid acc 0.020785
Epoch 1276 : Train Loss 0.020612 , Train acc 0.020605, Valid acc 0.020788
Epoch 1278 : Train Loss 0.020609 , Train acc 0.020612, Valid acc 0.020765
Epoch 1280 : Train Loss 0.020613 , Train acc 0.020607, Valid acc 0.020827
Epoch 1282 : Train Loss 0.020611 , Train acc 0.020620, Valid acc 0.020814
Epoch 1284 : Train Loss 0.020605 , Train acc 0.020594, Valid acc 0.020783
Epoch 1286 : Train Loss 0.020601 , Train acc 0.020599, Valid acc 0.020694
Epoch 1288 : Train Loss 0.020590 , Train acc 0.020585, Valid acc 0.020769
Epoch 1290 : Train Loss 0.020587 , Train acc 0.020588, Valid acc 0.020776
Epoch 1292 : Train Loss 0.020591 , Train acc 0.020581, Valid acc 0.020846
Epoch 1294 : Train Loss 0.020588 , Train acc 0.020580, Valid acc 0.020828
Epoch 1296 : Train Loss 0.020588 , Train acc 0.020582, Valid acc 0.020858
Epoch 1298 : Train Loss 0.020578 , Train acc 0.020570, Valid acc 0.020708
Epoch 1300 : Train Loss 0.020569 , Train acc 0.020574, Valid acc 0.020710
Epoch 1302 : Train Loss 0.020566 , Train acc 0.020563, Valid acc 0.020725
Epoch 1304 : Train Loss 0.020562 , Train acc 0.020560, Valid acc 0.020759
Epoch 1306 : Train Loss 0.020568 , Train acc 0.020555, Valid acc 0.020756
Epoch 1308 : Train Loss 0.020559 , Train acc 0.020558, Valid acc 0.020708
Epoch 1310 : Train Loss 0.020555 , Train acc 0.020546, Valid acc 0.020698
Epoch 1312 : Train Loss 0.020555 , Train acc 0.020553, Valid acc 0.020749
Epoch 1314 : Train Loss 0.020543 , Train acc 0.020544, Valid acc 0.020763
Epoch 1316 : Train Loss 0.020553 , Train acc 0.020534, Valid acc 0.020770
Epoch 1318 : Train Loss 0.020544 , Train acc 0.020559, Valid acc 0.020837
Epoch 1320 : Train Loss 0.020538 , Train acc 0.020530, Valid acc 0.020650
Epoch 1322 : Train Loss 0.020542 , Train acc 0.020523, Valid acc 0.020721
Epoch 1324 : Train Loss 0.020533 , Train acc 0.020528, Valid acc 0.020721
Epoch 1326 : Train Loss 0.020526 , Train acc 0.020528, Valid acc 0.020716
Epoch 1328 : Train Loss 0.020521 , Train acc 0.020521, Valid acc 0.020705
Epoch 1330 : Train Loss 0.020517 , Train acc 0.020511, Valid acc 0.020751
Epoch 1332 : Train Loss 0.020530 , Train acc 0.020514, Valid acc 0.020720
Epoch 1334 : Train Loss 0.020507 , Train acc 0.020512, Valid acc 0.020703
Epoch 1336 : Train Loss 0.020509 , Train acc 0.020503, Valid acc 0.020684
Epoch 1338 : Train Loss 0.020505 , Train acc 0.020505, Valid acc 0.020691
Epoch 1340 : Train Loss 0.020511 , Train acc 0.020501, Valid acc 0.020731
Epoch 1342 : Train Loss 0.020502 , Train acc 0.020494, Valid acc 0.020703
Epoch 1344 : Train Loss 0.020501 , Train acc 0.020488, Valid acc 0.020672
Epoch 1346 : Train Loss 0.020499 , Train acc 0.020492, Valid acc 0.020774
Epoch 1348 : Train Loss 0.020498 , Train acc 0.020482, Valid acc 0.020581
Epoch 1350 : Train Loss 0.020486 , Train acc 0.020478, Valid acc 0.020741
Epoch 1352 : Train Loss 0.020490 , Train acc 0.020483, Valid acc 0.020686
Epoch 1354 : Train Loss 0.020488 , Train acc 0.020481, Valid acc 0.020770
